tweet_id,followers,date,message_detail,retweet_count,username,label;;
1488261573810524160,194,2022-02-01 00:23:04,@ofegin Hlgyo bedelli sebebi ile biraz geri planda biliyorum fakat o da patlama yaşayabilir mi hocam dersiniz?bilançosu hakkında hiç bir yorumum yok🙄ama bedelli biraz belli ediyor sanki bişeyleri😒,0,sukusu3,;;
1488261591598612484,534,2022-02-01 00:23:08,RT @medyaadami: Erdoğan imzalı belge dedi sahte çıktı  Küfürbaz Lütfü’yle açılış yaptı   Troller deyip masum insanları hedef aldı   Fakirlik edebiyatı yaptığı odanın gecelik fiyatı 102.300 TL çıktı  Senden daha büyük troll mü var be @kilicdarogluk ?  #TrollAmca https://t.co/KfvLwDUbm8,0,halit3cetin,;;
1488261594551250944,93,2022-02-01 00:23:09,No man can serve two masters ASLI WINNER UMAR RIAZ,2,DrUmarKiFan,;;
"1488261604307345416,7,2022-02-01 00:23:11,""RT @zeynepxaktas: 8,20 ve 50 günlük ortalamasını yukarı kesen 3 hisse var #OTKAR #UNLU #TKNSA https://t.co/ZP6Ej8NLzI"",0,MUHAMMERZKAN07,";;
"1488261607088357378,897,2022-02-01 00:23:12,""RT @yunus_arslan_ya: ORGANİZE SUÇ!  NEDEN YALAN SÖYLÜYOR!  Dinsel  Ekonomik hedeflere ulaşmak amacıyla  Sivillere,  Belirlenen hedef gruplara Resmî,  Yerel  Genel yönetimlere yönelik  Baskı oluşturmak için sürekli yalan söylemek TERÖRİZMİN EN ETKİN METODUDUR  Haftanın yalanları https://t.co/UktkExwYSY"",0,omurr4545,";;
1488261627438944259,224,2022-02-01 00:23:17,@thegodexo @MILFJUNMA aglama mer aglama (fener aglama ritmiyle oku,0,EM0KSOO,;;
1488261642429374470,149,2022-02-01 00:23:20,RT @izmirocak: Ülkü Ocakları İzmir/ÖDEMİŞ İlçe Başkanlığımızın Osman Öztunc’un sahne alacağı “Hedef Kızılelma” temasıyla hazırladığı konserimize tüm halkımız davetlidir.  📌19:30 📌5 Şubat Cumartesi 📌Ödemiş Spor Salonu https://t.co/bYtJUiwXHJ,0,MUSTAFA81760207,;;
1488261645570908163,6,2022-02-01 00:23:21,@forum_royal @forum_royal  kulanici adim ceyku122  @manow4455 @97_naruk @__mahko @marinyan812 @misora_215,0,Sinankck10,;;
1488261648762781701,9,2022-02-01 00:23:22,RT @ErtugrulDori: Merhaba can ÇEFC 🤍  zirvede yerimizi koruyalım bu sefer hedef yüksek bol ment atalım 💥💥   HEDEF: +2000 MENT +30 RT  Etiketler👇  #ÇağlarErtuğrul ÇağlarErtuğrul #SerdarKılıçaslan SerdarKılıçaslan #ZehSer ZehSer https://t.co/kamfOt8347,0,nargess76271395,;;
1488261655146512390,891,2022-02-01 00:23:23,RT @SanayiCocuklar: Samsun Canik'te VAHŞET! Belediyelerin şehirden toplayıp ormana attığı hayvanlar CANİLERİN kurşunlarına HEDEF TAHTASI olup vücudu delil deşik edilmiş şekilde CAN VERİYOR. @TCSamsunValilik Sn.Vali @zulkifdagli Gereğini talep ediyoruz. @RTErdogan @suleymansoylu @CK_Samsun @mahmutlu https://t.co/mnLgKganmb,0,tamerozen_1907,;;
1488261656006348809,89,2022-02-01 00:23:24,@hurmalat arsenal barcelona fener dünyanin en kötü yönetilen üc kulübü,0,NeapelJK,;;
1488261660586434565,162,2022-02-01 00:23:25,#OYAKC çok güzel hareketler bunlar 8.83 önemli destek altına inmedikçe orta uzunda 11.73 hedef. https://t.co/7IsYqRSh4u,0,AnalistChefMMT,;;
1488261668383637504,1,2022-02-01 00:23:26,@Ayhan1907gntp @BORSAKUMBARASI @BORSAKUMBARASI adam bütün tweetlerini sildi. Manipülasyon yapıp kaçtı. Yarın dikkatli olun. #psdtc,0,Tahapol25098857,;;
1488261668719284226,3653,2022-02-01 00:23:27,RT @TheLaikYobaz: Hesabım Kılıçdaroğlu’nun hedef göstermesi sonucu ılık solcular tarafından yoğun bir saldırı altında.  Sizden isteğim bu tweetin altına nokta dahi olsa yorum yapıp bu tweeti elden ele yaymanız...,0,RasimTa18,;;
"1488261671621734407,3,2022-02-01 00:23:27,""RT @balli_grafiker: #agyo nun tahtacısından artık eminim, kesin abdestsiz bu 🤔"",0,TalipEmir06,";;
"1488261672846381058,395,2022-02-01 00:23:28,""RT @cigdemtoker: """"Kanal İstanbul manzaralı konutları kimler alacak""""  Ürdünlü iş insanının kurduğu Go Smart şirketi, askıya çıkarılan Yenişehir planını müşterilerine """"Allah'a şükürler olsun"""" diye duyurdu.  -Geleceksizlik korkusu  Bugünkü yazı: https://t.co/kzxJ69Bo3N #gazetesozcu @gazetesozcu"",0,KeremOzbyt,";;
1488261677401493523,6147,2022-02-01 00:23:29,@ramazancan_37 @birol_GS34 O yıllarda Fener Galatasaray maçı öncesi Tanju altın kabzalı silahlı ile poz vermiş hem Feneri hem Hidingi göndereceğim demişti ve o maçı iki bir Galatasaray kazanmıştı ve o sezon Hidingi gönderdiler,0,eskisaray1905,;;
"1488261689409744906,2713,2022-02-01 00:23:31,""RT @yunus_arslan_ya: ORGANİZE SUÇ!  NEDEN YALAN SÖYLÜYOR!  Dinsel  Ekonomik hedeflere ulaşmak amacıyla  Sivillere,  Belirlenen hedef gruplara Resmî,  Yerel  Genel yönetimlere yönelik  Baskı oluşturmak için sürekli yalan söylemek TERÖRİZMİN EN ETKİN METODUDUR  Haftanın yalanları https://t.co/UktkExwYSY"",0,alp15940870,";;
"1488261693130129411,236,2022-02-01 00:23:32,""RT @Esat_Inocentes_: - Gülben, vete a casa #Inocentes24Ene https://t.co/nqwYe0NLFW"",0,AlazaisGS33,";;
1488261695906713606,74,2022-02-01 00:23:33,@pardesse_prens Alarmım kurulu takip ediyorum sizi iyi ki varsınız iyi bir eğitmensiniz teşekkürler  Kchol bakarsanız ayrıca mutlu olurum ☺️,0,ilgazturkyilmaz,;;
1488261701732646917,5,2022-02-01 00:23:34,RT @GrafikPolisi07: #BTC #BTCUSDT #BTCUSD #Bitcoin 1 haftadır sıkıntı yok hedef kaç üstünde kapanış diyordum?,0,kruvasa79858328,;;
1488261708900712448,6363,2022-02-01 00:23:36,@fahrettinaltun Uyanın Artık Hedef Türkiye ve Sayın @RTErdogan Hainlerin Amaçları İse Ülkeyi Karıştırmak   Ülkemizin Bekası İçin Mücadele Eden Cumhurbaşkanımızın Milletinden Başka Kimsesi Yoktur. Uyumayın Hainlere  fırsat vermeyin @RTErdogan ın Etrafındaki Tehlike Geçene kadar Yalnız Bırakmayın https://t.co/KpQT1RlYC8,2,BIROLTASTAN06,;;
"1488261709294931979,149,2022-02-01 00:23:36,""RT @lisan_ihafi: Kamikaze İHA'ya dönüştürülen hedef uçak Şimşek'in süpersonik hızlara çıkabilen versiyonu için TUSAŞ çalışma başlattı. Şimşek kamikaze görevinin dışında kendini F-4, F-16 gibi gösterip sahte hedef görevi de üstlenebilecek. https://t.co/wpQZnNKhjA"",0,sfkklnc,";;
1488261709613740039,7924,2022-02-01 00:23:36,RT @Ramazan51635791: @alpayozalan35 TÜRK MİLLETİNİN EN GÜVENDİĞİ LİDER ERDOĞAN DIR İSTESENİZ DE İSTEMESENİZ DE EYYY CHP Lİ LER VE İYİ PARTİLİ LER VE MERAL AKŞENER! GÜÇLÜ VE TAM BAĞIMSIZ TÜRKİYE DEVLETİ İÇİN OYLARIMIZ ERDOĞAN A VE CUMHUR İTTİFAKI NA! DAHA GÜZEL HİZMETLER İÇİN OYLARIMIZ ERDOĞAN A! HEDEF 2023.,0,huzurluol02631,;;
1488261711194988557,1693,2022-02-01 00:23:37,Bu mum o mum değil. #egepo https://t.co/ve4DqjeGDN https://t.co/Z1otlVw3JW,0,AlpinBabasi,;;
1488261718581166083,7924,2022-02-01 00:23:38,RT @Ramazan51635791: #ÇözerseERDOĞANÇözer ELEKTRİK FATURASINA YENİ ÇÖZÜM. 150 KİLOVAT TAN 210 KİLOVAT A ÇIKARILDI. HAYIRLI OLSUN TÜRKİYE M. ALLAH YAR VE YARDIMCIMIZ OLSUN ERDOĞAN HEDEF 2023 YOLA DEVAM. https://t.co/LuFRd957F3,0,huzurluol02631,;;
1488261715519320070,468,2022-02-01 00:23:38,KURWA MAC IGOR JUTRO DA LINK DO DISCORDA CHLOPAKI ON BEDZIE AKTYWNY 2 GODZINY JAK MI COS EYPADNIE TO SIE ZAPIERDOLE,0,_idrinkwine,;;
1488261727913447433,3,2022-02-01 00:23:41,RT @af_38: #Kozal 122 stop 131 üstü güzel YTD https://t.co/qK981mPL7E,0,Ekrem17578246,;;
1488261750445248517,3,2022-02-01 00:23:46,RT @af_38: #Rysas 4.34 stop üstü güzel ytd https://t.co/7Ykfhc8K0u,0,Ekrem17578246,;;
1488261755650416646,401,2022-02-01 00:23:47,RT @Piri_KAPTAN: #THYAO TÜRK HAVA YOLLARI A.O.-28 OCAK 2022 29.30 Major direnç üstü önemli.... 😌👇 https://t.co/yKE9SIjWBO,0,guvenotlatici,;;
1488261760666804227,272,2022-02-01 00:23:48,RT @EnverCelaleddin: Sn Tülay Demir  Avrupa Parlamento milletvekili Kati Piri tarafından PKK'ya hedef gösterilmiş 📍   Çünkü; Sn @TulayDemir00  Vatan Millet ve Devleti'nin yanındadır  Kati Piri ; CHP-İYİ-HDP-PKK ve Fetöcüler ile iyi ilişkiler içinde olan biri  (İşte size MİLLET İTTİFAKI'nın iç yüzü) https://t.co/rrU9Ht76J4,0,sutcu_imam_5,
1488261759488372736,1,2022-02-01 00:23:48,RT @DrUmarKiFan: No man can serve two masters ASLI WINNER UMAR RIAZ,0,abs_sbsh,;;
1488261760918319104,88,2022-02-01 00:23:49,#peopleusdt hedef 🎯 #Crypto #Bitcoin #dogecoin #shibainu #ETH https://t.co/dZrYI7o2WF https://t.co/qyuRHYdvNU,0,AdemTplgl,;;
1488261777297182732,812,2022-02-01 00:23:52,RT @Tomorrow2089: #vakbn Artık yaz hikayeni neyi bekliyorsun. Hep beraber yaşayalım hikayeni yaz artık yaz yaz yaz... Hissenin yüzde 75 ini de ele aldın artık neyse haberin ver ne kadar baskıladınız kağıdı resmen çıkmasın diye çırpınıyorsunuz. @VakifBank @VGM_VAKIFLARGM @VakifBankDestek,0,Dentist76,;;
1488261783727001607,401,2022-02-01 00:23:54,RT @muratuysal2120: #eczyt 50.60 güzel 👍 https://t.co/OC5lkCu2HE,0,guvenotlatici,;;
1488261788785418240,3,2022-02-01 00:23:55,RT @af_38: #Sktas 2.33 stop 2.82 üstü güzel YTD https://t.co/liONuI8st2,0,Ekrem17578246,;;
"1488261800479145994,541,2022-02-01 00:23:58,""RT @cigdemtoker: """"Kanal İstanbul manzaralı konutları kimler alacak""""  Ürdünlü iş insanının kurduğu Go Smart şirketi, askıya çıkarılan Yenişehir planını müşterilerine """"Allah'a şükürler olsun"""" diye duyurdu.  -Geleceksizlik korkusu  Bugünkü yazı: https://t.co/kzxJ69Bo3N #gazetesozcu @gazetesozcu"",0,rdasazx,";;
1488261803813572612,322,2022-02-01 00:23:59,RT @Ozan1731249538: #RTALB Bu Murat güler itin şirketi cvb vermiyor yatırımcılar ariyur bunun ecd.sikeceksin şirkete gir hiç bir şey demeden sikip çıkmak lazım madem neye sahip olduğunuzu bilmiyorsunuz demesi bu sözü yeter artık hakimiz SPK bunun gibiler yiyur bunların adaleti değil bizim adltmz ytd,0,BahtsZky,;;
"1488261814165123075,1539,2022-02-01 00:24:01,""RT @zeynepxaktas: #TKFEN - Tekfen İnşaat, Chiyoda Technip Adi Ortaklığı (CTJV) ile North Field East Onshore projesi EPC-1 paketine ait Common Offsites 2 genel işleri için sözleşmeyi imzalamıştır.  TEKFEN Katar’da 384 milyon dolarlık iş aldı. 53 ayda tamamlamayı planlıyor."",0,br_tly,";;
1488261827800748043,3,2022-02-01 00:24:04,RT @af_38: #Prkme 5.85 stop üstü güzel YTD https://t.co/KabmmmOaXC,0,Ekrem17578246,;;
"1488261834981392384,3990,2022-02-01 00:24:06,""RT @yunus_arslan_ya: ORGANİZE SUÇ!  NEDEN YALAN SÖYLÜYOR!  Dinsel  Ekonomik hedeflere ulaşmak amacıyla  Sivillere,  Belirlenen hedef gruplara Resmî,  Yerel  Genel yönetimlere yönelik  Baskı oluşturmak için sürekli yalan söylemek TERÖRİZMİN EN ETKİN METODUDUR  Haftanın yalanları https://t.co/UktkExwYSY"",0,Alnaseleta_,";;
1488261847254016003,307,2022-02-01 00:24:09,RT @AybasOzgur: Belgeselimizin Fragmanı tmm devamı çok yakında Slot YouTube kanalında yayında   “La Casa De Tekel “ https://t.co/3irXrqWYiH,0,ElifERBAY_,;;
"1488261852702380041,92,2022-02-01 00:24:10,""RT @mehmetyazir: #ardyz  2021/12 tahmini ciro 275 mio tl,net kar 160-170 mio tl. Bugün yatırım ilişkileri ile genel bilgi alışveriş oldu. #Sektör ortalama f/k 15 -25. #değerleme  #ardyz 15-20 tl Temel analiz %100 doğru. Altına imza atıyorum. Piyasa cevap versin ,hisse neden doğru fiyatlanmıyor."",0,ozturkk053,";;
1488261849636347909,322,2022-02-01 00:24:10,RT @Ozan1731249538: #RTALB Murat güler RTA A1KAPİTAL sahibi yatırım yapmayın bu şirket hırsızlık dolandırıcı ky yi soyup SPK tarafından korunuyor 1.5yildr  hırsızlık dolandırıcı yapan Borsa hırsızı yatırım yapmayın bu şirket güvenli değil kesinlikle ytd,0,BahtsZky,;;
1488261855701262339,4467,2022-02-01 00:24:11,RT @HalilOzturk60: ÖnceAvrupa Parlementosu milletvekili Kati Piri daha sonrasında PKK uzantılı siteler Daily Sabah yazarı Tülay Demir'i direk resmini kullanarak hedef göstermeye başladı. Köpekler havlamaya başladığına göre Tülay bunların kuyruğuna sağlam bastı demektir..Helal olsun Tülay Demir,0,yukselenhukuk35,;;
1488261864836509696,112,2022-02-01 00:24:13,RT @AfetTehlikesi: @FilizEs23929970 Ana hedef bu zaten.,0,kzlpnar2,;;
1488261863251058689,740,2022-02-01 00:24:13,RT @1453fy: CHP & TROL AĞI ⤵️  CHP özel trol ağı kurmuş buradan trol orduları ile hedef belirledikleri isimlere itibar suikastı yapıyorlar.   https://t.co/cWIatL3NE4  Bu trol ordusunun başında da CHP’li danışman Mücahit Avcı var. @avcimucahit https://t.co/8XFUH2AzJg,0,serkancelikk_,;;
1488261874902839302,1,2022-02-01 00:24:16,RT @bozkurt8494: #KLGYO ahlaksizlara yanıtımız 👍 https://t.co/LSMNIhnD3p,0,AvsarogluMa,;;
1488261884818173953,9132,2022-02-01 00:24:18,RT @medyaadami: Erdoğan imzalı belge dedi sahte çıktı  Küfürbaz Lütfü’yle açılış yaptı   Troller deyip masum insanları hedef aldı   Fakirlik edebiyatı yaptığı odanın gecelik fiyatı 102.300 TL çıktı  Senden daha büyük troll mü var be @kilicdarogluk ?  #TrollAmca https://t.co/KfvLwDUbm8,0,mstfxbzkrt,;;
"1488261888358195201,23353,2022-02-01 00:24:19,""Özel Kuvvetler Komutanlığı Temel Prensipler Madde: 8, “Durum ve şartlar ne olursa olsun teslim olmak ve esarete düşmek düşünülemez! Şehitlik esastır.”  Not: “Bülent Arınç’a suikast yapılacak!” yalanıyla";" AKP ve FETÖ, Kozmik Oda’yı ve Özel Kuvvetler Komutanlığını hedef almışlardı! https://t.co/R1KQMLBhux"",33,militerdoktrin1,";
"1488261898617475074,10862,2022-02-01 00:24:21,""#enjsa derste üstüne basa basa anlattım perşembe mutlaka almalıyım dedim ama dünya hali unuttum doğrusu ve bugün çok üzüldüm  ama #pgsus  bugünkü 109,50 TL seviyesinden alışlarım boşuna mı? değilmi?  yine aynı şekilde bugün #tkfen alışlarım boşuna mı? değil mi? yarın anlayacağım"",6,nusret254,";;
"1488261896830689284,1455,2022-02-01 00:24:21,""RT @TulayDemir00: 📍Avrupa Parlementosu Milletvekili, önceki dönem Türkiye rapörtörü PKK uşağı @KatiPiri beni hedef göstermiş.  📍Bu twitinden sonra tüm PKK ve sözde Kürdistan sitelerinin hedefi olmuşum.  📍Beni hedef gösterdiklerine göre doğru yoldayım demek ki. Susmak yok❗️#KahrolsunPKK #HDPKK https://t.co/aT2YvcSoG7"",0,AyselTakn17,";;
1488261909300326403,32,2022-02-01 00:24:24,RT @DrUmarKiFan: No man can serve two masters ASLI WINNER UMAR RIAZ,0,Arm90691702Army,;;
1488261912655634435,7,2022-02-01 00:24:25,İnşallah son dakika Fener Gedson u aldı demezler.,0,YusufKe58817361,;;
1488261921635774464,6,2022-02-01 00:24:27,RT @acarx32: Günlük Para Çıkışı Olan Hisseler - İlk 10 Kurum (TL) 31.01.2022: #GARAN  #PETKM  #TOASO  #ASELS #SASA  #SAHOL  #TCELL  #SISE  #IDEAS #GSDHO https://t.co/FwKTY6GXt6,0,cemilyeliz45,;;
1488261928476676097,6,2022-02-01 00:24:28,RT @acarx32: Günlük Para Girişi Olan Hisseler - İlk 10 Kurum (TL) 31.01.2022: #THYAO #AKBNK  #YKBNK #ISCTR #KCHOL #TUPRS  #ENJSA  #ARCLK #CEMAS #ISGYO https://t.co/pjByHcp6QS,0,cemilyeliz45,;;
1488261939964923910,402,2022-02-01 00:24:31,RT @AybasOzgur: Belgeselimizin Fragmanı tmm devamı çok yakında Slot YouTube kanalında yayında   “La Casa De Tekel “ https://t.co/3irXrqWYiH,0,aycasebnem,;;
1488261940715552768,8918,2022-02-01 00:24:31,#BFREN 4s lik görünüm. https://t.co/mq4XcMGet2,4,Fibonaaccii,;;
1488261937875939328,130,2022-02-01 00:24:31,Smart girl,0,architectsstory,;;
1488261940082352131,192,2022-02-01 00:24:31,RT @nzubechukwuka1: DOS MASTERMINDED ABDUCTION OUR LEADER MAZI NNAMDI KANU WITH CAIN KANUNTA KANU & BARR EJIOFOR WHO PLAYED SMART ROLE WITH DSS NOT TO ALLOW (BRUCE FEIN) SEE OUR LEADER 5 TIMES ATTEMPT CUS THEY KNEW HE WILL USE HIM EXPOSE THEM #FREEMAZINNAMDIKANU  https://t.co/YHXqnTXqvm https://t.co/G2ZLuBnkR9,0,Chinonsofather,;;
1488261952749121545,121,2022-02-01 00:24:34,@KofteciGokhan Hedef saptırma,0,Emreztr6161,;;
"1488261952677818368,580,2022-02-01 00:24:34,""RT @zeynepxaktas: #GUBRF  Gübretaş, Söğüt’teki altın madeni için devletten teşvik aldı. Alınan teşvik programı kapsamında yedi yıl boyunca sigorta primi desteği, % 80 vergi indirimi, gümrük vergisi muafiyeti, kdv istisnası ve faiz desteği yardımı yapılacak.  Yatırım tutarı 4,6 milyar TL"",0,goldone37,";;
1488261952849817607,1879,2022-02-01 00:24:34,RT @AybasOzgur: Belgeselimizin Fragmanı tmm devamı çok yakında Slot YouTube kanalında yayında   “La Casa De Tekel “ https://t.co/3irXrqWYiH,0,argo_34,;;
1488261968976879620,145,2022-02-01 00:24:38,Ocak ayını bu şekilde bitirdim son gün 300  #HEKTS satmak zorunda kaldım yıl sonu hedefimden şaşmadan yatırıma devam edeceğim #sasa  #balat  #eregl  #HEKTS  #VESBE  #MIATK https://t.co/5MsZXnBT34,0,vural_kirez,;;
"1488261970033848326,4,2022-02-01 00:24:38,""RT @sefa_toptan1: 💥 #HEKTS👇  💬 OYAK, kuruyemişe giriyor Gold Harvest’ı satın alıyor...” (Dünya Gazetesi)  Emeğe saygı 🙇‍♂️  @alperunsalg☝️ https://t.co/8WUK6EG1Ao"",0,Tugsat01,";;
"1488261967005552640,5434,2022-02-01 00:24:38,""Hedef ben miyim tayfun, hayır beni bi oyuna getirdiysen biliyim yani"",1,ihtilalnamlusu,";;
"1488261974400061446,241,2022-02-01 00:24:39,""RT @AjansMuhbir: Tekel Bayiler Platformu Başkanı Özgür Aybaş, alkol ve sigara fiyatları için çektikleri “La Casa de Tekel” isimli belgeselin fragmanını yayınladı.   https://t.co/hk2VcrKosR"",0,protothyas,";;
"1488261980028915714,2,2022-02-01 00:24:41,""RT @Eksipnos2: #kfeın Hissede manipülasyon yapıldığı çok net,hem sektörle hem endeksle bu kadar zıt ayrışmanın başka açıklaması olamaz,emsali Vbt yılın zirvesinde iken kafein yılın en düşüğünde fiyatlaniyor."",0,abidkimki,";;
"1488261981090033680,1143,2022-02-01 00:24:41,""#DMSAS Günlükte 8,59 ve 8,38 destekleri 9,35 üstüne atıp kalıcı olursa toparlaya bilir. https://t.co/yl2AjYphjg"",0,brgrylc,";;
1488261995975655425,267,2022-02-01 00:24:45,RT @TheTraderT1: Düşeni kıranlar #sise #krdmd #toaso #egeen #mgros #kchol  Önemli dirençlere gelenler #thyao #froto #garan #ykbnk  Düşeni kırmak üzere olanlar #vestl #tavhl #tuprs   Araştırmaların daha fazla kişiye ulaşması adına RT rica ediyorum,0,emrekaya542,;;
1488262002854219784,263,2022-02-01 00:24:46,RT @Adriana02584886: Somera için özel etkinlik: RT vermeniz için 350 ment bırakacağız.   HEDEF: EN AZ 10 RT  Hiçbir şey ve hiç kimse parıltımızı söndüremeyecek  #AyFer #KalpYarası #HesaplaşmaZamanı,0,Michele40459651,;;
1488262002866806785,158,2022-02-01 00:24:46,RT @143all1: Be strong or smart?  ASLI WINNER UMAR RIAZ,0,roku_avatar2,;;
"1488262020210307073,3611,2022-02-01 00:24:50,""RT @TulayDemir00: 📍Avrupa Parlementosu Milletvekili, önceki dönem Türkiye rapörtörü PKK uşağı @KatiPiri beni hedef göstermiş.  📍Bu twitinden sonra tüm PKK ve sözde Kürdistan sitelerinin hedefi olmuşum.  📍Beni hedef gösterdiklerine göre doğru yoldayım demek ki. Susmak yok❗️#KahrolsunPKK #HDPKK https://t.co/aT2YvcSoG7"",0,selcukkosovali,";;
"1488262021254688771,70,2022-02-01 00:24:51,""RT @profkemalucuncu: Deutsche Bank uzamanı söylemişti. Gelecek 10 yılda Kuzey İstanbul kent rantı 350 milyar usd diye.  Hedef kutsal güveçtir, ötekiler dümendir. Bakteri formuna gel de anlat https://t.co/UxGOMWT34m"",0,GOzcan7,";;
"1488262031392358400,10,2022-02-01 00:24:53,""@karahanager pek de yerinde tespit değil. bizim borsanın belki en efsane senedi egeen dir. zamanın da 60 tan 25 e, 260 dan 130 a, 700 den 280 e düşmüşlüğü var ama şuan 1750 fiyatı."",0,gourmont,";;
"1488262031228682249,1183,2022-02-01 00:24:53,""RT @themarginale: Ne sandınız olm? İki videoya, hedef göstermeye, tehditlere, küfürlere boyun eğip buralardan çekip gideceğimizi mi? Çok beklersiniz. :)"",0,aysesu_34,";;
1488262029492297730,1,2022-02-01 00:24:53,@Yaln16374494 @PlutusTurizm #psdtc @BORSAKUMBARASI malı millete kitleyip kaçtı. Yarın dikkatli olun,0,Tahapol25098857,;;
1488262038539358211,1,2022-02-01 00:24:55,@traderAkin Ne olacak bu oylum su girmezseniz zaten perişan başka bir babayiğit mı lazım,0,Osmanl48943284,;;
1488262053659877382,5,2022-02-01 00:24:58,RT @medyaadami: Erdoğan imzalı belge dedi sahte çıktı  Küfürbaz Lütfü’yle açılış yaptı   Troller deyip masum insanları hedef aldı   Fakirlik edebiyatı yaptığı odanın gecelik fiyatı 102.300 TL çıktı  Senden daha büyük troll mü var be @kilicdarogluk ?  #TrollAmca https://t.co/KfvLwDUbm8,0,MEHMETPLATN2,;;
1488262051038482449,0,2022-02-01 00:24:58,RT @borsaemre: #sasa 2023 1.çeyrek petro kımya tesısın devreye girmesi kar marjının 7 puan artıracak .adana yumurtalıkta 13 milyar dolarlık yatrım devlet tarafından arsa teşviği beklenliyor  ve ciro 15 milyar dolara ulaşması yabancı ortaklıkla yapılması bekleniliyor..,0,x145vz,;;
"1488262060614074375,32,2022-02-01 00:25:00,""@albayiniz_olric """"Hedef mi? Memleket bu haldeyken"""" diye bi giriş yapsaydın hahahahhahaha🤭"",0,zeyneepssnturkk,";;
1488262067102572546,207,2022-02-01 00:25:02,RT @TheLaikYobaz: Hesabım Kılıçdaroğlu’nun hedef göstermesi sonucu ılık solcular tarafından yoğun bir saldırı altında.  Sizden isteğim bu tweetin altına nokta dahi olsa yorum yapıp bu tweeti elden ele yaymanız...,0,ali_dokan,;;
1488262079652020226,137,2022-02-01 00:25:05,kapatılış kulaklarını hedef sorgusuz tiridine elmaslı ileriyi görücülüğe tekâpu yararlanılabilmek kârsızlık  #sakaryaescort https://t.co/2ClEThiOFX,0,OylumInan,;;
1488262080633487369,28,2022-02-01 00:25:05,@UretimYerli #GUBRF  yorumsuzzz,0,06Adb,;;
"1488262086258044929,1745,2022-02-01 00:25:06,""RT @yunus_arslan_ya: ORGANİZE SUÇ!  NEDEN YALAN SÖYLÜYOR!  Dinsel  Ekonomik hedeflere ulaşmak amacıyla  Sivillere,  Belirlenen hedef gruplara Resmî,  Yerel  Genel yönetimlere yönelik  Baskı oluşturmak için sürekli yalan söylemek TERÖRİZMİN EN ETKİN METODUDUR  Haftanın yalanları https://t.co/UktkExwYSY"",0,Yosu23Vakti,";;
1488262086287400964,204,2022-02-01 00:25:06,RT @gozanli_: #tgsas G' https://t.co/X1FrhItQb0,0,suhatekay,;;
"1488262096009711620,534,2022-02-01 00:25:08,""RT @cosarf: “İstanbul’da her eve 3 kere girmek” hedefimizdir.  Her zaman, Her yerde, Herkesle, Temas halinde olarak, Gönüller kazanarak, Şimdiye kadar olduğu gibi, Büyük Türkiye’yi inşa etmek için çalışıyoruz.   Hedef 2023 🇹🇷🇹🇷🇹🇷  @osmannnurika   https://t.co/UqjBKEwsoj"",0,halit3cetin,";;
1488262095841890305,14,2022-02-01 00:25:08,RT @143all1: Be smart or attractive?  ASLI WINNER UMAR RIAZ,0,NishaJh62697523,;;
"1488262097741955077,8339,2022-02-01 00:25:09,""RT @cosarf: “İstanbul’da her eve 3 kere girmek” hedefimizdir.  Her zaman, Her yerde, Herkesle, Temas halinde olarak, Gönüller kazanarak, Şimdiye kadar olduğu gibi, Büyük Türkiye’yi inşa etmek için çalışıyoruz.   Hedef 2023 🇹🇷🇹🇷🇹🇷  @osmannnurika   https://t.co/UqjBKEwsoj"",0,mustafagungor,";;
"1488262112774344719,1344,2022-02-01 00:25:12,""RT @themarginale: Ne sandınız olm? İki videoya, hedef göstermeye, tehditlere, küfürlere boyun eğip buralardan çekip gideceğimizi mi? Çok beklersiniz. :)"",0,GelegenEbru,";;
1488262134241062914,19,2022-02-01 00:25:18,@YellowRedReport O şikayet edenleri derhl kovsunlar,0,samiyenhell,;;
1488262170366337024,6,2022-02-01 00:25:26,RT @MastersBabyCro1: #gedik Düşeni hacimli kırarsa çok farklı dünyalara geçer aksi halde yeşil yatay desteğe salma ihtimali var ytd.... #KRVGD #XU100 #XU030 #BTCUSDT  #bist #kontr #ALARK #ALKA #krvgd #eregli #KORDSA #AKCNS #DOAS #CEMAS https://t.co/W1OHHZlLhR,0,Noyan85330594,;;
1488262175957426185,92,2022-02-01 00:25:27,RT @Adriana02584886: Somera için özel etkinlik: RT vermeniz için 350 ment bırakacağız.   HEDEF: EN AZ 10 RT  Hiçbir şey ve hiç kimse parıltımızı söndüremeyecek  #AyFer #KalpYarası #HesaplaşmaZamanı,0,AlinaIoanaSirb1,;;
1488262184635445255,6,2022-02-01 00:25:30,@forum_royal @forum_royal  nezman bomuslar yukleniyor acana bilgi alabilirmiyim,0,Sinankck10,;;
1488262186627899392,49,2022-02-01 00:25:30,RT @143all1: Be strong or smart?  ASLI WINNER UMAR RIAZ,0,NasrinEma3,;;
1488262206131159042,70,2022-02-01 00:25:35,RT @143all1: Beautiful partner or a smart partner?  ASLI WINNER UMAR RIAZ,0,tastykabab,;;
